id,ref,phases,expmeth,solvent,property,property_type,V1,V2,V3,V4,dV4,dV3,temperature,pressure,mole_fraction,gamma,cmp1_id,cmp1_name,cmp1_formula,cmp1_smiles,cmp1_smiles_error,cmp1_sample,cmp1_mw,cmp2_id,cmp2_name,cmp2_formula,cmp2_smiles,cmp2_smiles_error,cmp2_sample,cmp2_mw,SMILES_IL,SMILES_solute,IL_name,solute_name,IL_id,solute_id
DIgGp,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,101.0,0.0,0.958,0.06,,318.15,101.0,0.0,0.958,AAIsrh,ethanol,C2 H6 O,CCO,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",46.07,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCO,1-butyl-3-methylimidazolium trifluoromethanesulfonate,ethanol,ABDWVo,AAIsrh
DIgGp,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,0.911,0.058,,328.15,101.0,0.0,0.911,AAIsrh,ethanol,C2 H6 O,CCO,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",46.07,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCO,1-butyl-3-methylimidazolium trifluoromethanesulfonate,ethanol,ABDWVo,AAIsrh
DIgGp,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,0.871,0.056,,338.15,101.0,0.0,0.871,AAIsrh,ethanol,C2 H6 O,CCO,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",46.07,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCO,1-butyl-3-methylimidazolium trifluoromethanesulfonate,ethanol,ABDWVo,AAIsrh
DIgGp,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,101.0,0.0,0.832,0.054,,348.15,101.0,0.0,0.832,AAIsrh,ethanol,C2 H6 O,CCO,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",46.07,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCO,1-butyl-3-methylimidazolium trifluoromethanesulfonate,ethanol,ABDWVo,AAIsrh
DIgGp,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,0.798,0.052,,358.15,101.0,0.0,0.798,AAIsrh,ethanol,C2 H6 O,CCO,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",46.07,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCO,1-butyl-3-methylimidazolium trifluoromethanesulfonate,ethanol,ABDWVo,AAIsrh
DIgGp,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,0.768,0.05,,368.15,101.0,0.0,0.768,AAIsrh,ethanol,C2 H6 O,CCO,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",46.07,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,CCO,1-butyl-3-methylimidazolium trifluoromethanesulfonate,ethanol,ABDWVo,AAIsrh
ldVAM,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",298.15,101.0,0.0,1.55,0.1,,298.15,101.0,0.0,1.55,AAPBFE,benzene,C6 H6,c1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",78.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,c1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,benzene,ABDWVo,AAPBFE
ldVAM,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",308.15,101.0,0.0,1.57,0.1,,308.15,101.0,0.0,1.57,AAPBFE,benzene,C6 H6,c1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",78.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,c1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,benzene,ABDWVo,AAPBFE
ldVAM,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,101.0,0.0,1.58,0.1,,318.15,101.0,0.0,1.58,AAPBFE,benzene,C6 H6,c1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",78.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,c1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,benzene,ABDWVo,AAPBFE
ldVAM,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,1.59,0.11,,328.15,101.0,0.0,1.59,AAPBFE,benzene,C6 H6,c1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",78.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,c1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,benzene,ABDWVo,AAPBFE
ldVAM,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,1.61,0.11,,338.15,101.0,0.0,1.61,AAPBFE,benzene,C6 H6,c1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",78.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,c1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,benzene,ABDWVo,AAPBFE
ldVAM,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,101.0,0.0,1.62,0.11,,348.15,101.0,0.0,1.62,AAPBFE,benzene,C6 H6,c1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",78.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,c1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,benzene,ABDWVo,AAPBFE
ldVAM,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,1.63,0.11,,358.15,101.0,0.0,1.63,AAPBFE,benzene,C6 H6,c1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",78.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,c1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,benzene,ABDWVo,AAPBFE
ldVAM,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,1.64,0.11,,368.15,101.0,0.0,1.64,AAPBFE,benzene,C6 H6,c1ccccc1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",78.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,c1ccccc1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,benzene,ABDWVo,AAPBFE
zoUyz,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",298.15,101.0,0.0,1.21,0.08,,298.15,101.0,0.0,1.21,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C1CCOC1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,tetrahydrofuran,ABDWVo,AANtst
zoUyz,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",308.15,101.0,0.0,1.22,0.08,,308.15,101.0,0.0,1.22,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C1CCOC1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,tetrahydrofuran,ABDWVo,AANtst
zoUyz,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,101.0,0.0,1.23,0.08,,318.15,101.0,0.0,1.23,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C1CCOC1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,tetrahydrofuran,ABDWVo,AANtst
zoUyz,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,1.24,0.08,,328.15,101.0,0.0,1.24,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C1CCOC1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,tetrahydrofuran,ABDWVo,AANtst
zoUyz,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,1.25,0.08,,338.15,101.0,0.0,1.25,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C1CCOC1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,tetrahydrofuran,ABDWVo,AANtst
zoUyz,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,101.0,0.0,1.25,0.08,,348.15,101.0,0.0,1.25,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C1CCOC1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,tetrahydrofuran,ABDWVo,AANtst
zoUyz,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,1.26,0.08,,358.15,101.0,0.0,1.26,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C1CCOC1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,tetrahydrofuran,ABDWVo,AANtst
zoUyz,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,1.27,0.08,,368.15,101.0,0.0,1.27,AANtst,tetrahydrofuran,C4 H8 O,C1CCOC1,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",72.11,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C1CCOC1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,tetrahydrofuran,ABDWVo,AANtst
LaRdP,"{'full': 'Domanska, U.; Marciniak, A. (2010) J. Phys. Chem. B 112(35), 11100-11105.', 'title': 'Activity Coefficients at Infinite Dilution Measurements for Organic Solutes and Water in the Ionic Liquid 1-Butyl-3-methylimidazolium Trifluoromethanesulfonate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",298.15,101.0,0.0,7.83,0.53,,298.15,101.0,0.0,7.83,AAVKOG,1-octyne,C8 H14,C#CCCCCCC,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99 mass %'}",110.2,ABDWVo,1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9 F3 H15 N2 O3 S,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,,"{'Source': 'commercial source', 'Purification': 'stated by supplier', 'Purity': '99.9 mass %', 'Purity analysis': 'dried by vacuum heating'}",288.29,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,C#CCCCCCC,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-octyne,ABDWVo,AAVKOG
