ref_id_general_group,original_index_general_group,temperature_general_group,gamma_general_group,ref_id_group_0,original_index_group_0,temperature_group_0,gamma_group_0,ref_id_group_1,original_index_group_1,temperature_group_1,gamma_group_1,ref_id_group_2,original_index_group_2,temperature_group_2,gamma_group_2,ref_id_group_3,original_index_group_3,temperature_group_3,gamma_group_3,ref_id_group_4,original_index_group_4,temperature_group_4,gamma_group_4,ref_id_group_5,original_index_group_5,temperature_group_5,gamma_group_5,ref_id_seudo_group,original_index_seudo_group,temperature_seudo_group,gamma_seudo_group
"[117, 117, 117, 117, 117, 196, 196, 196]","[32595, 32596, 32597, 32598, 32599, 48981, 48982, 48983]","[318.15, 323.15, 333.15, 343.15, 353.15, 312.55, 322.45, 332.45]","[0.612, 0.621, 0.638, 0.653, 0.668, 2.057, 1.261, 0.801]","[196, 196, 196]","[48981, 48982, 48983]","[312.55, 322.45, 332.45]","[2.057, 1.261, 0.801]","[117, 117, 117, 117, 117]","[32595, 32596, 32597, 32598, 32599]","[318.15, 323.15, 333.15, 343.15, 353.15]","[0.612, 0.621, 0.638, 0.653, 0.668]",,,,,,,,,,,,,,,,,,,,
"[117, 117, 117, 117, 117, 196, 196, 196]","[32570, 32571, 32572, 32573, 32574, 48903, 48904, 48905]","[318.15, 323.15, 333.15, 343.15, 353.15, 312.55, 322.45, 332.45]","[211.0, 198.0, 177.0, 160.0, 147.0, 169.0, 131.1, 130.4]","[196, 196, 196]","[48903, 48904, 48905]","[312.55, 322.45, 332.45]","[169.0, 131.1, 130.4]","[117, 117, 117, 117, 117]","[32570, 32571, 32572, 32573, 32574]","[318.15, 323.15, 333.15, 343.15, 353.15]","[211.0, 198.0, 177.0, 160.0, 147.0]",,,,,,,,,,,,,,,,,,,,
"[117, 117, 117, 117, 117, 196, 196, 196]","[32510, 32511, 32512, 32513, 32514, 48960, 48961, 48962]","[318.15, 323.15, 333.15, 343.15, 353.15, 312.55, 322.45, 332.45]","[0.974, 0.958, 0.933, 0.913, 0.9, 0.924, 0.907, 0.877]","[196, 196, 196]","[48960, 48961, 48962]","[312.55, 322.45, 332.45]","[0.924, 0.907, 0.877]","[117, 117, 117, 117, 117]","[32510, 32511, 32512, 32513, 32514]","[318.15, 323.15, 333.15, 343.15, 353.15]","[0.974, 0.958, 0.933, 0.913, 0.9]",,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40864, 40865, 40866, 40867, 45924, 45925, 45926, 45927]","[313.64, 323.95, 333.36, 343.55, 313.34, 323.95, 333.36, 343.55]","[3.158, 2.844, 2.541, 2.345, 3.158, 2.844, 2.541, 2.345]","[160, 160, 160, 160]","[40864, 40865, 40866, 40867]","[313.64, 323.95, 333.36, 343.55]","[3.158, 2.844, 2.541, 2.345]","[181, 181, 181, 181]","[45924, 45925, 45926, 45927]","[313.34, 323.95, 333.36, 343.55]","[3.158, 2.844, 2.541, 2.345]",,,,,,,,,,,,,,,,,,,,
"[117, 117, 117, 117, 117, 196, 196, 196]","[32485, 32486, 32487, 32488, 32489, 48939, 48940, 48941]","[318.15, 323.15, 333.15, 343.15, 353.15, 312.55, 322.45, 332.45]","[4.48, 4.46, 4.48, 4.41, 4.38, 3.93, 3.686, 3.348]","[196, 196, 196]","[48939, 48940, 48941]","[312.55, 322.45, 332.45]","[3.93, 3.686, 3.348]","[117, 117, 117, 117, 117]","[32485, 32486, 32487, 32488, 32489]","[318.15, 323.15, 333.15, 343.15, 353.15]","[4.48, 4.46, 4.48, 4.41, 4.38]",,,,,,,,,,,,,,,,,,,,
"[92, 92, 92, 92, 92, 92, 210, 210]","[24376, 24377, 24378, 24379, 24380, 24381, 52621, 52622]","[308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 303.0, 323.0]","[443.0, 396.0, 352.0, 325.0, 291.0, 272.0, 142.1, 135.5]","[92, 92, 92, 92, 92, 92]","[24376, 24377, 24378, 24379, 24380, 24381]","[308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[443.0, 396.0, 352.0, 325.0, 291.0, 272.0]",,,,,,,,,,,,,,,,,,,,,"[210, 210]","[52621, 52622]","[303.0, 323.0]","[142.1, 135.5]"
"[96, 96, 96, 96, 96, 165, 165, 165]","[38620, 38621, 38622, 38623, 38624, 48123, 48124, 48125]","[363.15, 373.15, 383.15, 393.15, 403.15, 323.15, 333.15, 343.15]","[0.03, 0.033, 0.037, 0.043, 0.047, 0.07, 0.08, 0.09]","[96, 96, 96, 96, 96]","[38620, 38621, 38622, 38623, 38624]","[363.15, 373.15, 383.15, 393.15, 403.15]","[0.03, 0.033, 0.037, 0.043, 0.047]","[165, 165, 165]","[48123, 48124, 48125]","[323.15, 333.15, 343.15]","[0.07, 0.08, 0.09]",,,,,,,,,,,,,,,,,,,,
"[96, 96, 96, 96, 96, 165, 165, 165]","[38615, 38616, 38617, 38618, 38619, 48120, 48121, 48122]","[363.15, 373.15, 383.15, 393.15, 403.15, 323.15, 333.15, 343.15]","[0.034, 0.037, 0.04, 0.046, 0.049, 0.04, 0.06, 0.07]","[96, 96, 96, 96, 96]","[38615, 38616, 38617, 38618, 38619]","[363.15, 373.15, 383.15, 393.15, 403.15]","[0.034, 0.037, 0.04, 0.046, 0.049]","[165, 165, 165]","[48120, 48121, 48122]","[323.15, 333.15, 343.15]","[0.04, 0.06, 0.07]",,,,,,,,,,,,,,,,,,,,
"[38, 38, 38, 38, 38, 96, 96, 96]","[38495, 38496, 38497, 38498, 38499, 51996, 51997, 51998]","[373.0, 383.0, 393.0, 403.0, 413.0, 383.15, 393.15, 403.15]","[0.228, 0.242, 0.255, 0.269, 0.281, 0.12, 0.14, 0.16]","[96, 96, 96]","[51996, 51997, 51998]","[383.15, 393.15, 403.15]","[0.12, 0.14, 0.16]","[38, 38, 38, 38, 38]","[38495, 38496, 38497, 38498, 38499]","[373.0, 383.0, 393.0, 403.0, 413.0]","[0.228, 0.242, 0.255, 0.269, 0.281]",,,,,,,,,,,,,,,,,,,,
"[143, 143, 143, 143, 143, 38, 38, 213]","[38365, 38366, 38367, 38368, 38369, 52416, 52417, 52686]","[323.15, 333.15, 343.15, 353.15, 363.15, 333.0, 343.0, 298.0]","[2.21, 1.96, 1.87, 1.68, 1.53, 2.33, 2.26, 2.96]","[143, 143, 143, 143, 143]","[38365, 38366, 38367, 38368, 38369]","[323.15, 333.15, 343.15, 353.15, 363.15]","[2.21, 1.96, 1.87, 1.68, 1.53]",,,,,,,,,,,,,,,,,,,,,"[213, 38, 38]","[52686, 52416, 52417]","[298.0, 333.0, 343.0]","[2.96, 2.33, 2.26]"
"[159, 159, 159, 159, 181, 181, 181, 181]","[40800, 40801, 40802, 40803, 45968, 45969, 45970, 45971]","[313.0, 323.0, 333.0, 343.0, 313.91, 323.16, 333.56, 344.03]","[19.9, 19.4, 18.8, 18.3, 19.93, 19.42, 18.83, 18.3]","[181, 181, 181, 181]","[45968, 45969, 45970, 45971]","[313.91, 323.16, 333.56, 344.03]","[19.93, 19.42, 18.83, 18.3]","[159, 159, 159, 159]","[40800, 40801, 40802, 40803]","[313.0, 323.0, 333.0, 343.0]","[19.9, 19.4, 18.8, 18.3]",,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40860, 40861, 40862, 40863, 45928, 45929, 45930, 45931]","[313.73, 322.94, 333.23, 343.58, 313.73, 322.94, 333.23, 343.58]","[3.461, 3.211, 2.979, 2.781, 3.461, 3.211, 2.979, 2.781]","[160, 160, 160, 160]","[40860, 40861, 40862, 40863]","[313.73, 322.94, 333.23, 343.58]","[3.461, 3.211, 2.979, 2.781]","[181, 181, 181, 181]","[45928, 45929, 45930, 45931]","[313.73, 322.94, 333.23, 343.58]","[3.461, 3.211, 2.979, 2.781]",,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40856, 40857, 40858, 40859, 45932, 45933, 45934, 45935]","[333.44, 343.79, 354.06, 363.36, 333.44, 343.79, 354.06, 363.36]","[3.34, 3.116, 2.919, 2.773, 3.34, 3.116, 2.919, 2.773]","[160, 160, 160, 160]","[40856, 40857, 40858, 40859]","[333.44, 343.79, 354.06, 363.36]","[3.34, 3.116, 2.919, 2.773]","[181, 181, 181, 181]","[45932, 45933, 45934, 45935]","[333.44, 343.79, 354.06, 363.36]","[3.34, 3.116, 2.919, 2.773]",,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40852, 40853, 40854, 40855, 46112, 46113, 46114, 46115]","[313.71, 322.93, 333.23, 343.57, 313.71, 322.93, 333.23, 343.57]","[0.58, 0.577, 0.57, 0.564, 0.58, 0.577, 0.57, 0.564]","[160, 160, 160, 160]","[40852, 40853, 40854, 40855]","[313.71, 322.93, 333.23, 343.57]","[0.58, 0.577, 0.57, 0.564]","[181, 181, 181, 181]","[46112, 46113, 46114, 46115]","[313.71, 322.93, 333.23, 343.57]","[0.58, 0.577, 0.57, 0.564]",,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40848, 40849, 40850, 40851, 46356, 46357, 46358, 46359]","[333.43, 343.79, 354.07, 363.36, 333.43, 343.79, 354.07, 363.36]","[4.262, 3.746, 3.381, 3.104, 4.262, 3.746, 3.381, 3.104]","[160, 160, 160, 160]","[40848, 40849, 40850, 40851]","[333.43, 343.79, 354.07, 363.36]","[4.262, 3.746, 3.381, 3.104]","[181, 181, 181, 181]","[46356, 46357, 46358, 46359]","[333.43, 343.79, 354.07, 363.36]","[4.262, 3.746, 3.381, 3.104]",,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40844, 40845, 40846, 40847, 45916, 45917, 45918, 45919]","[313.8, 323.95, 333.36, 343.55, 313.8, 323.95, 333.36, 343.55]","[2.389, 2.19, 1.919, 1.802, 2.389, 2.19, 1.919, 1.802]","[160, 160, 160, 160]","[40844, 40845, 40846, 40847]","[313.8, 323.95, 333.36, 343.55]","[2.389, 2.19, 1.919, 1.802]","[181, 181, 181, 181]","[45916, 45917, 45918, 45919]","[313.8, 323.95, 333.36, 343.55]","[2.389, 2.19, 1.919, 1.802]",,,,,,,,,,,,,,,,,,,,
"[160, 160, 160, 160, 181, 181, 181, 181]","[40840, 40841, 40842, 40843, 46352, 46353, 46354, 46355]","[313.88, 324.02, 333.31, 343.58, 313.88, 324.02, 333.31, 343.58]","[3.625, 3.245, 2.902, 2.591, 3.625, 3.245, 2.902, 2.591]","[160, 160, 160, 160]","[40840, 40841, 40842, 40843]","[313.88, 324.02, 333.31, 343.58]","[3.625, 3.245, 2.902, 2.591]","[181, 181, 181, 181]","[46352, 46353, 46354, 46355]","[313.88, 324.02, 333.31, 343.58]","[3.625, 3.245, 2.902, 2.591]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40812, 40813, 40814, 40815, 45956, 45957, 45958, 45959]","[313.0, 323.0, 333.0, 343.0, 313.83, 323.15, 333.54, 343.9]","[29.0, 26.7, 24.9, 23.2, 29.0, 26.7, 24.9, 23.2]","[181, 181, 181, 181]","[45956, 45957, 45958, 45959]","[313.83, 323.15, 333.54, 343.9]","[29.0, 26.7, 24.9, 23.2]","[159, 159, 159, 159]","[40812, 40813, 40814, 40815]","[313.0, 323.0, 333.0, 343.0]","[29.0, 26.7, 24.9, 23.2]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40808, 40809, 40810, 40811, 45964, 45965, 45966, 45967]","[313.0, 323.0, 333.0, 343.0, 313.96, 323.16, 333.56, 344.04]","[12.52, 11.95, 11.36, 11.11, 12.52, 11.95, 11.36, 11.11]","[181, 181, 181, 181]","[45964, 45965, 45966, 45967]","[313.96, 323.16, 333.56, 344.04]","[12.52, 11.95, 11.36, 11.11]","[159, 159, 159, 159]","[40808, 40809, 40810, 40811]","[313.0, 323.0, 333.0, 343.0]","[12.52, 11.95, 11.36, 11.11]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40804, 40805, 40806, 40807, 45960, 45961, 45962, 45963]","[313.0, 323.0, 333.0, 343.0, 313.71, 323.12, 333.15, 343.96]","[98.4, 91.3, 84.9, 79.0, 98.4, 91.3, 84.9, 79.0]","[181, 181, 181, 181]","[45960, 45961, 45962, 45963]","[313.71, 323.12, 333.15, 343.96]","[98.4, 91.3, 84.9, 79.0]","[159, 159, 159, 159]","[40804, 40805, 40806, 40807]","[313.0, 323.0, 333.0, 343.0]","[98.4, 91.3, 84.9, 79.0]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40796, 40797, 40798, 40799, 45972, 45973, 45974, 45975]","[313.0, 323.0, 333.0, 343.0, 333.43, 343.78, 354.06, 363.36]","[1.98, 2.019, 2.053, 2.084, 1.98, 2.019, 2.053, 2.084]","[181, 181, 181, 181]","[45972, 45973, 45974, 45975]","[333.43, 343.78, 354.06, 363.36]","[1.98, 2.019, 2.053, 2.084]","[159, 159, 159, 159]","[40796, 40797, 40798, 40799]","[313.0, 323.0, 333.0, 343.0]","[1.98, 2.019, 2.053, 2.084]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40792, 40793, 40794, 40795, 45980, 45981, 45982, 45983]","[313.0, 323.0, 333.0, 343.0, 313.68, 322.99, 333.36, 343.79]","[1.639, 1.645, 1.648, 1.652, 1.639, 1.645, 1.648, 1.652]","[181, 181, 181, 181]","[45980, 45981, 45982, 45983]","[313.68, 322.99, 333.36, 343.79]","[1.639, 1.645, 1.648, 1.652]","[159, 159, 159, 159]","[40792, 40793, 40794, 40795]","[313.0, 323.0, 333.0, 343.0]","[1.639, 1.645, 1.648, 1.652]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40788, 40789, 40790, 40791, 45976, 45977, 45978, 45979]","[313.0, 323.0, 333.0, 343.0, 333.33, 343.79, 354.07, 363.36]","[3.938, 4.359, 4.837, 5.322, 3.938, 4.359, 4.837, 5.322]","[181, 181, 181, 181]","[45976, 45977, 45978, 45979]","[333.33, 343.79, 354.07, 363.36]","[3.938, 4.359, 4.837, 5.322]","[159, 159, 159, 159]","[40788, 40789, 40790, 40791]","[313.0, 323.0, 333.0, 343.0]","[3.938, 4.359, 4.837, 5.322]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40780, 40781, 40782, 40783, 45988, 45989, 45990, 45991]","[313.0, 323.0, 333.0, 343.0, 313.69, 322.99, 333.24, 343.55]","[4.759, 4.736, 4.713, 4.684, 4.759, 4.736, 4.713, 4.684]","[181, 181, 181, 181]","[45988, 45989, 45990, 45991]","[313.69, 322.99, 333.24, 343.55]","[4.759, 4.736, 4.713, 4.684]","[159, 159, 159, 159]","[40780, 40781, 40782, 40783]","[313.0, 323.0, 333.0, 343.0]","[4.759, 4.736, 4.713, 4.684]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40772, 40773, 40774, 40775, 45996, 45997, 45998, 45999]","[313.0, 323.0, 333.0, 343.0, 313.72, 323.47, 333.25, 343.57]","[4.074, 4.101, 4.125, 4.15, 4.074, 4.101, 4.125, 4.15]","[181, 181, 181, 181]","[45996, 45997, 45998, 45999]","[313.72, 323.47, 333.25, 343.57]","[4.074, 4.101, 4.125, 4.15]","[159, 159, 159, 159]","[40772, 40773, 40774, 40775]","[313.0, 323.0, 333.0, 343.0]","[4.074, 4.101, 4.125, 4.15]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40768, 40769, 40770, 40771, 46332, 46333, 46334, 46335]","[313.0, 323.0, 333.0, 343.0, 313.67, 322.93, 333.23, 343.57]","[4.454, 4.455, 4.456, 4.458, 4.454, 4.455, 4.456, 4.458]","[181, 181, 181, 181]","[46332, 46333, 46334, 46335]","[313.67, 322.93, 333.23, 343.57]","[4.454, 4.455, 4.456, 4.458]","[159, 159, 159, 159]","[40768, 40769, 40770, 40771]","[313.0, 323.0, 333.0, 343.0]","[4.454, 4.455, 4.456, 4.458]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40764, 40765, 40766, 40767, 46340, 46341, 46342, 46343]","[313.0, 323.0, 333.0, 343.0, 313.73, 322.94, 333.23, 343.58]","[7.794, 7.69, 7.563, 7.453, 7.794, 7.69, 7.563, 7.453]","[181, 181, 181, 181]","[46340, 46341, 46342, 46343]","[313.73, 322.94, 333.23, 343.58]","[7.794, 7.69, 7.563, 7.453]","[159, 159, 159, 159]","[40764, 40765, 40766, 40767]","[313.0, 323.0, 333.0, 343.0]","[7.794, 7.69, 7.563, 7.453]",,,,,,,,,,,,,,,,,,,,
"[159, 159, 159, 159, 181, 181, 181, 181]","[40756, 40757, 40758, 40759, 46336, 46337, 46338, 46339]","[313.0, 323.0, 333.0, 343.0, 313.73, 322.95, 333.23, 343.58]","[10.87, 10.56, 10.29, 10.09, 10.87, 10.56, 10.29, 10.09]","[181, 181, 181, 181]","[46336, 46337, 46338, 46339]","[313.73, 322.95, 333.23, 343.58]","[10.87, 10.56, 10.29, 10.09]","[159, 159, 159, 159]","[40756, 40757, 40758, 40759]","[313.0, 323.0, 333.0, 343.0]","[10.87, 10.56, 10.29, 10.09]",,,,,,,,,,,,,,,,,,,,
"[92, 92, 92, 92, 92, 205, 205, 205]","[37815, 37816, 37817, 37818, 37819, 51279, 51280, 51281]","[318.15, 328.15, 338.15, 348.15, 358.15, 312.75, 322.55, 332.55]","[101.0, 94.1, 88.8, 83.1, 79.0, 68.8, 62.5, 58.3]","[92, 92, 92, 92, 92]","[37815, 37816, 37817, 37818, 37819]","[318.15, 328.15, 338.15, 348.15, 358.15]","[101.0, 94.1, 88.8, 83.1, 79.0]","[205, 205, 205]","[51279, 51280, 51281]","[312.75, 322.55, 332.55]","[68.8, 62.5, 58.3]",,,,,,,,,,,,,,,,,,,,
"[92, 92, 92, 92, 92, 205, 205, 205]","[37805, 37806, 37807, 37808, 37809, 51273, 51274, 51275]","[318.15, 328.15, 338.15, 348.15, 358.15, 312.75, 322.55, 332.55]","[19.7, 19.0, 18.4, 17.9, 17.4, 16.9, 15.9, 15.2]","[92, 92, 92, 92, 92]","[37805, 37806, 37807, 37808, 37809]","[318.15, 328.15, 338.15, 348.15, 358.15]","[19.7, 19.0, 18.4, 17.9, 17.4]","[205, 205, 205]","[51273, 51274, 51275]","[312.75, 322.55, 332.55]","[16.9, 15.9, 15.2]",,,,,,,,,,,,,,,,,,,,
"[138, 138, 138, 138, 138, 185, 185, 185]","[37175, 37176, 37177, 37178, 37179, 47421, 47422, 47423]","[303.13, 313.17, 323.16, 333.16, 343.13, 322.9, 333.0, 343.1]","[21.35, 19.95, 18.81, 18.11, 17.13, 21.1, 18.2, 18.5]","[185, 185, 185]","[47421, 47422, 47423]","[322.9, 333.0, 343.1]","[21.1, 18.2, 18.5]","[138, 138, 138, 138, 138]","[37175, 37176, 37177, 37178, 37179]","[303.13, 313.17, 323.16, 333.16, 343.13]","[21.35, 19.95, 18.81, 18.11, 17.13]",,,,,,,,,,,,,,,,,,,,
"[138, 138, 138, 138, 138, 185, 185, 185]","[37185, 37186, 37187, 37188, 37189, 47427, 47428, 47429]","[303.13, 313.17, 323.16, 333.16, 343.13, 322.9, 333.0, 343.1]","[28.1, 27.0, 25.1, 24.3, 23.0, 26.0, 19.0, 22.7]","[185, 185, 185]","[47427, 47428, 47429]","[322.9, 333.0, 343.1]","[26.0, 19.0, 22.7]","[138, 138, 138, 138, 138]","[37185, 37186, 37187, 37188, 37189]","[303.13, 313.17, 323.16, 333.16, 343.13]","[28.1, 27.0, 25.1, 24.3, 23.0]",,,,,,,,,,,,,,,,,,,,
"[172, 172, 172, 172, 185, 185, 185]","[43736, 43737, 43738, 43739, 47337, 47338, 47339]","[303.15, 313.15, 323.15, 333.15, 323.0, 333.0, 343.1]","[0.67, 0.73, 0.8, 0.86, 0.76, 0.78, 0.74]","[185, 185, 185]","[47337, 47338, 47339]","[323.0, 333.0, 343.1]","[0.76, 0.78, 0.74]","[172, 172, 172, 172]","[43736, 43737, 43738, 43739]","[303.15, 313.15, 323.15, 333.15]","[0.67, 0.73, 0.8, 0.86]",,,,,,,,,,,,,,,,,,,,
"[169, 169, 169, 169, 186, 186, 186]","[43436, 43437, 43438, 43439, 47610, 47611, 47612]","[303.15, 308.15, 313.15, 318.15, 308.15, 318.15, 328.15]","[1.11, 1.14, 1.16, 1.21, 0.617, 0.605, 0.598]","[169, 169, 169, 169]","[43436, 43437, 43438, 43439]","[303.15, 308.15, 313.15, 318.15]","[1.11, 1.14, 1.16, 1.21]","[186, 186, 186]","[47610, 47611, 47612]","[308.15, 318.15, 328.15]","[0.617, 0.605, 0.598]",,,,,,,,,,,,,,,,,,,,
"[172, 172, 172, 172, 185, 185, 185]","[43724, 43725, 43726, 43727, 47328, 47329, 47330]","[303.15, 313.15, 323.15, 333.15, 323.0, 333.0, 343.1]","[4.59, 4.41, 4.29, 4.18, 4.22, 4.04, 3.9]","[185, 185, 185]","[47328, 47329, 47330]","[323.0, 333.0, 343.1]","[4.22, 4.04, 3.9]","[172, 172, 172, 172]","[43724, 43725, 43726, 43727]","[303.15, 313.15, 323.15, 333.15]","[4.59, 4.41, 4.29, 4.18]",,,,,,,,,,,,,,,,,,,,
"[97, 97, 97, 97, 97, 97, 199]","[27460, 27461, 27462, 27463, 27464, 27465, 52766]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15, 313.15]","[48.3, 46.2, 44.4, 42.8, 41.7, 40.6, 25.1]","[97, 97, 97, 97, 97, 97]","[27460, 27461, 27462, 27463, 27464, 27465]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15]","[48.3, 46.2, 44.4, 42.8, 41.7, 40.6]",,,,,,,,,,,,,,,,,,,,,[199],[52766],[313.15],[25.1]
"[114, 114, 114, 114, 114, 208, 208]","[31985, 31986, 31987, 31988, 31989, 52270, 52271]","[303.16, 318.14, 323.27, 333.11, 343.09, 298.15, 323.15]","[69.6, 62.3, 59.5, 56.0, 52.5, 43.4, 32.0]","[114, 114, 114, 114, 114]","[31985, 31986, 31987, 31988, 31989]","[303.16, 318.14, 323.27, 333.11, 343.09]","[69.6, 62.3, 59.5, 56.0, 52.5]",,,,,,,,,,,,,,,,,,,,,"[208, 208]","[52270, 52271]","[298.15, 323.15]","[43.4, 32.0]"
"[143, 143, 143, 143, 143, 213, 210]","[38435, 38436, 38437, 38438, 38439, 52678, 53090]","[323.15, 333.15, 343.15, 353.15, 363.15, 298.0, 323.0]","[14.19, 13.12, 12.18, 11.44, 10.81, 16.8, 12.3]","[143, 143, 143, 143, 143]","[38435, 38436, 38437, 38438, 38439]","[323.15, 333.15, 343.15, 353.15, 363.15]","[14.19, 13.12, 12.18, 11.44, 10.81]",,,,,,,,,,,,,,,,,,,,,"[210, 213]","[53090, 52678]","[323.0, 298.0]","[12.3, 16.8]"
"[138, 138, 138, 138, 185, 185, 185]","[44988, 44989, 44990, 44991, 47460, 47461, 47462]","[303.16, 313.17, 323.15, 333.15, 322.9, 333.0, 343.1]","[4.77, 4.63, 4.55, 4.45, 4.56, 4.63, 4.44]","[185, 185, 185]","[47460, 47461, 47462]","[322.9, 333.0, 343.1]","[4.56, 4.63, 4.44]","[138, 138, 138, 138]","[44988, 44989, 44990, 44991]","[303.16, 313.17, 323.15, 333.15]","[4.77, 4.63, 4.55, 4.45]",,,,,,,,,,,,,,,,,,,,
"[173, 173, 173, 173, 141, 141, 141]","[44044, 44045, 44046, 44047, 51819, 51820, 51821]","[398.15, 408.15, 418.15, 428.15, 333.0, 343.0, 353.0]","[0.408, 0.434, 0.464, 0.501, 0.286, 0.292, 0.301]","[173, 173, 173, 173]","[44044, 44045, 44046, 44047]","[398.15, 408.15, 418.15, 428.15]","[0.408, 0.434, 0.464, 0.501]","[141, 141, 141]","[51819, 51820, 51821]","[333.0, 343.0, 353.0]","[0.286, 0.292, 0.301]",,,,,,,,,,,,,,,,,,,,
"[97, 97, 97, 97, 97, 97, 199]","[27490, 27491, 27492, 27493, 27494, 27495, 52770]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15, 313.15]","[3.975, 4.029, 4.067, 4.112, 4.145, 4.186, 3.19]","[97, 97, 97, 97, 97, 97]","[27490, 27491, 27492, 27493, 27494, 27495]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15]","[3.975, 4.029, 4.067, 4.112, 4.145, 4.186]",,,,,,,,,,,,,,,,,,,,,[199],[52770],[313.15],[3.19]
"[97, 97, 97, 97, 97, 97, 199]","[27496, 27497, 27498, 27499, 27500, 27501, 52773]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15, 313.15]","[3.858, 3.929, 3.97, 3.959, 3.964, 4.032, 3.36]","[97, 97, 97, 97, 97, 97]","[27496, 27497, 27498, 27499, 27500, 27501]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15]","[3.858, 3.929, 3.97, 3.959, 3.964, 4.032]",,,,,,,,,,,,,,,,,,,,,[199],[52773],[313.15],[3.36]
"[138, 138, 138, 138, 185, 185, 185]","[44968, 44969, 44970, 44971, 47268, 47269, 47270]","[303.1, 313.15, 323.09, 333.13, 323.0, 333.0, 343.1]","[6.9, 6.73, 6.54, 6.36, 6.4, 6.06, 5.13]","[185, 185, 185]","[47268, 47269, 47270]","[323.0, 333.0, 343.1]","[6.4, 6.06, 5.13]","[138, 138, 138, 138]","[44968, 44969, 44970, 44971]","[303.1, 313.15, 323.09, 333.13]","[6.9, 6.73, 6.54, 6.36]",,,,,,,,,,,,,,,,,,,,
"[138, 138, 138, 138, 185, 185, 185]","[44964, 44965, 44966, 44967, 47271, 47272, 47273]","[303.1, 313.15, 323.09, 333.13, 323.0, 333.0, 343.1]","[8.78, 8.55, 8.39, 8.22, 8.1, 7.8, 6.54]","[185, 185, 185]","[47271, 47272, 47273]","[323.0, 333.0, 343.1]","[8.1, 7.8, 6.54]","[138, 138, 138, 138]","[44964, 44965, 44966, 44967]","[303.1, 313.15, 323.09, 333.13]","[8.78, 8.55, 8.39, 8.22]",,,,,,,,,,,,,,,,,,,,
"[97, 97, 97, 97, 97, 97, 199]","[27598, 27599, 27600, 27601, 27602, 27603, 52787]","[373.15, 383.15, 393.15, 403.15, 413.15, 423.15, 313.15]","[0.17, 0.179, 0.191, 0.202, 0.215, 0.228, 0.89]","[97, 97, 97, 97, 97, 97]","[27598, 27599, 27600, 27601, 27602, 27603]","[373.15, 383.15, 393.15, 403.15, 413.15, 423.15]","[0.17, 0.179, 0.191, 0.202, 0.215, 0.228]",,,,,,,,,,,,,,,,,,,,,[199],[52787],[313.15],[0.89]
"[138, 138, 138, 138, 185, 185, 185]","[44960, 44961, 44962, 44963, 47298, 47299, 47300]","[303.14, 313.13, 323.11, 343.11, 323.0, 333.0, 343.1]","[3.11, 3.29, 3.22, 3.15, 3.17, 3.02, 2.58]","[185, 185, 185]","[47298, 47299, 47300]","[323.0, 333.0, 343.1]","[3.17, 3.02, 2.58]","[138, 138, 138, 138]","[44960, 44961, 44962, 44963]","[303.14, 313.13, 323.11, 343.11]","[3.11, 3.29, 3.22, 3.15]",,,,,,,,,,,,,,,,,,,,
